"","x"
"307",-3145.97238645278
"308",-3146.0841427005
"309",-3142.80440786892
"310",-3146.61265770111
"311",-3149.29866828223
"312",-3149.97804475191
"313",-3150.27547470155
"314",-3148.80369832082
"315",-3147.93314712298
"316",-3150.80218683525
"317",-3150.42390915134
"318",-3148.89350962128
"319",-3150.97729923705
"320",-3151.05589346875
"321",-3150.73088943608
"322",-3153.7024520229
"323",-3153.49467658284
"324",-3154.50452400998
"325",-3153.85646705832
"326",-3152.74444862214
"327",-3155.09106494041
"328",-3154.86794851941
"329",-3154.1349675151
"330",-3154.7827103753
"331",-3154.82524157739
"332",-3158.58975134962
"333",-3156.53223608198
"334",-3157.20249553918
"335",-3157.08469102606
"336",-3158.53383058879
"337",-3156.4132045308
"338",-3158.57920737744
"339",-3155.79674854032
"340",-3159.02406291679
"341",-3162.29334309737
"342",-3160.47640648029
"343",-3160.7616678432
"344",-3159.47129517919
"345",-3159.68015317898
"346",-3163.0878795177
"347",-3161.30432266294
"348",-3160.12040092322
"349",-3159.73369044171
"350",-3161.5870733029
"351",-3165.89116253932
"352",-3164.4724715775
"353",-3165.51487616709
"354",-3163.13354037903
"355",-3161.20591419278
"356",-3163.84359307415
"357",-3164.00427403467
"358",-3164.84660047217
"359",-3165.20138526338
"360",-3163.17878327685
"361",-3166.70241527356
"362",-3167.32366396254
"363",-3167.77530916474
"364",-3165.42113663184
"365",-3169.1919661021
"366",-3165.56104502071
"367",-3168.16993873258
"368",-3165.84513763836
"369",-3166.70044345514
"370",-3166.88866455888
"371",-3172.71523319408
"372",-3169.23217159054
"373",-3170.49238481639
"374",-3169.09632051608
"375",-3170.77998895129
"376",-3171.73655259094
"377",-3170.32633992664
"378",-3170.58473595525
"379",-3172.01171672646
"380",-3171.01672383511
"381",-3174.85198096615
"382",-3174.35892401895
"383",-3175.90443732818
"384",-3172.50937872964
"385",-3172.46563535258
"386",-3174.26544996682
"387",-3174.41571953847
"388",-3172.96806729767
"389",-3178.23508379228
"390",-3175.62193920875
"391",-3181.34326979697
"392",-3176.29429145345
"393",-3177.08397246255
"394",-3179.57336152904
"395",-3177.88660696358
"396",-3176.76847921203
"397",-3179.11600018488
"398",-3177.32641332567
"399",-3181.24103749754
"400",-3179.31413276099
"401",-3179.26246139263
"402",-3181.07933560704
"403",-3183.26898415275
"404",-3181.56523830071
"405",-3180.19137656157
"406",-3184.62511252986
"407",-3182.20333123224
"408",-3183.0706753832
"409",-3182.81075278389
"410",-3181.12475406885
"411",-3183.71901928114
"412",-3185.33768874042
"413",-3186.57937379129
"414",-3186.05351559645
"415",-3184.08382726807
"416",-3184.59384926392
"417",-3184.46414630203
"418",-3187.5175685363
"419",-3185.37722643636
"420",-3184.23214687621
"421",-3187.89768952816
"422",-3187.81431590721
"423",-3188.37548264228
"424",-3188.82605974514
"425",-3188.61061660728
"426",-3187.64161461665
"427",-3188.55045355168
"428",-3190.22100187161
"429",-3186.33759769202
"430",-3189.00378142813
"431",-3191.21321040241
"432",-3191.1238696153
"433",-3191.66168290093
"434",-3189.65144719681
"435",-3192.81887320523
"436",-3191.5229337671
"437",-3193.8354267695
"438",-3190.11728185029
"439",-3191.94096721142
"440",-3193.01494068595
"441",-3197.5762923401
"442",-3195.43751573817
"443",-3193.95551968014
"444",-3194.22545570226
"445",-3193.9302730232
"446",-3195.52116143609
"447",-3195.60640827724
"448",-3196.12188795539
"449",-3194.96213765223
"450",-3193.25460637126
"451",-3199.06159823089
"452",-3199.88174273552
"453",-3197.91115233071
"454",-3199.9238922798
"455",-3198.85112378473
"456",-3200.41727269816
"457",-3199.10820385634
"458",-3199.49680942088
"459",-3200.19978277749
"460",-3196.84026295611
"461",-3201.29358619471
"462",-3201.70437915858
"463",-3202.187672377
"464",-3202.49887781635
"465",-3198.40933836205
"466",-3199.82215524164
"467",-3201.23011163536
"468",-3201.29204615865
"469",-3201.5299431501
"470",-3202.34825336874
"471",-3205.28555591895
"472",-3205.63739464815
"473",-3207.5000323793
"474",-3203.54984272963
"475",-3206.59673880216
"476",-3204.58720894436
"477",-3206.28044117534
"478",-3205.73540656571
"479",-3204.0138446346
"480",-3206.65494482549
"481",-3211.16391716845
"482",-3210.62838378166
"483",-3208.26194369503
"484",-3207.40300242039
"485",-3208.95787840783
"486",-3207.56610471526
"487",-3208.28399125127
"488",-3208.28456088943
"489",-3210.44425921809
"490",-3207.60555957924
"491",-3210.90219146401
"492",-3210.83413302397
"493",-3209.77487130284
"494",-3213.49453492396
"495",-3211.67330752118
"496",-3211.681133052
"497",-3212.76712668186
"498",-3213.05117562798
"499",-3213.52191686173
"500",-3212.94898538469
"501",-3216.90117645779
"502",-3218.21482110387
"503",-3214.36462587838
"504",-3218.39243680709
"505",-3213.45508918122
"506",-3215.07023859779
"507",-3216.15002816401
"508",-3216.46594617567
"509",-3216.86263069138
"510",-3217.80008241091
"511",-3217.40180077257
"512",-3220.68294031983
"513",-3218.29766045278
"514",-3218.75876001786
"515",-3218.66837842679
"516",-3217.79269358426
"517",-3218.90101868828
"518",-3220.90144676853
"519",-3217.61576986297
"520",-3218.08614129611
"521",-3221.22930301659
"522",-3223.10901429235
"523",-3221.77727845569
"524",-3221.28823108392
"525",-3225.11198324143
"526",-3222.78663593385
"527",-3220.95927599736
"528",-3220.83015477346
"529",-3220.7798004522
"530",-3222.61258787796
"531",-3226.31294778331
"532",-3223.96761470811
"533",-3225.27598572836
"534",-3224.82169242393
