"","x"
"781",-4081.50406639401
"782",-4088.06599764893
"783",-4078.90138970014
"784",-4076.27128280384
"785",-4077.77399043204
"786",-4069.72481806319
"787",-4081.26568462312
"788",-4059.93139603222
"789",-4077.52367945632
"790",-4075.4452555391
"791",-4080.91425605355
"792",-4077.51845183303
"793",-4078.90751996761
"794",-4087.98543964498
"795",-4082.16184193323
"796",-4073.14804936623
"797",-4084.00582956499
"798",-4080.37741443781
"799",-4079.51841964532
"800",-4078.69226679027
"801",-4073.77698287281
"802",-4094.44271241735
"803",-4087.40835101345
"804",-4087.65632548206
"805",-4071.52132305714
"806",-4087.46251436398
"807",-4083.93672124147
"808",-4065.47907716211
"809",-4073.05705910164
"810",-4079.3809370796
"811",-4084.44795444516
"812",-4079.6291860464
"813",-4070.06968122238
"814",-4080.45047117235
"815",-4070.34348882319
"816",-4071.19197587333
"817",-4087.78339526571
"818",-4081.75961669838
"819",-4081.80779096172
"820",-4094.03720501428
"821",-4077.70797609514
"822",-4088.85867031234
"823",-4064.6180060577
"824",-4074.98209851356
"825",-4081.12347923327
"826",-4073.3783093211
"827",-4081.02982909647
"828",-4076.66666320811
"829",-4075.89399681726
"830",-4089.96130929837
"831",-4081.94675333841
"832",-4076.79143944576
"833",-4077.07499485722
"834",-4068.70952492667
"835",-4093.36483257452
"836",-4097.92584419679
"837",-4077.46135104681
"838",-4076.54511761985
"839",-4081.3335373292
"840",-4081.17555861635
"841",-4071.47282379799
"842",-4080.74407792047
"843",-4081.98669456111
"844",-4084.89138358136
"845",-4069.33139115258
"846",-4087.72035726859
"847",-4069.40046087405
"848",-4086.96024930144
"849",-4075.29910287906
"850",-4085.11909779547
"851",-4087.89377314665
"852",-4077.40943520523
"853",-4085.13549558855
"854",-4074.38741048292
"855",-4074.9040915922
"856",-4081.35458101821
"857",-4070.9666335872
"858",-4082.53114194527
"859",-4084.8367688876
"860",-4069.13511035039
"861",-4080.461295147
"862",-4092.32614244088
"863",-4071.5780303792
"864",-4086.32149695652
"865",-4080.38362643399
"866",-4072.32586543795
"867",-4084.03435238077
"868",-4072.26278952458
"869",-4074.84622634048
"870",-4081.89887930637
"871",-4090.03177150929
"872",-4082.58125691467
"873",-4071.12199561984
"874",-4069.9820671648
"875",-4079.68620970734
"876",-4092.92000870955
"877",-4088.08869208156
"878",-4081.48807123049
"879",-4092.11175885291
"880",-4088.21400001896
"881",-4084.50504586094
"882",-4074.58475908619
"883",-4085.00103926837
"884",-4075.52350081024
"885",-4078.869346417
"886",-4073.68036216309
"887",-4086.30116942296
"888",-4068.35746789945
"889",-4085.03851397074
"890",-4079.03929368224
"891",-4078.07923835919
"892",-4088.27157147469
"893",-4091.03126562427
"894",-4083.25130103506
"895",-4089.72659217494
"896",-4090.15579240495
"897",-4102.79857664467
"898",-4082.49865432036
"899",-4093.01341803179
"900",-4083.21484767202
"901",-4099.52664964385
"902",-4077.89251328024
"903",-4077.12113290146
"904",-4075.12297382522
"905",-4078.12887884012
"906",-4084.56048874277
"907",-4083.68288550287
"908",-4079.30980991565
"909",-4083.74620453262
"910",-4095.03773446083
"911",-4085.38888287373
"912",-4081.03383474841
"913",-4083.53516866621
"914",-4083.2177907234
"915",-4089.19522799469
"916",-4080.52360820648
"917",-4091.50044291552
"918",-4086.39765827797
"919",-4084.30168174436
"920",-4081.72703937233
"921",-4094.30665573158
"922",-4088.66895139725
"923",-4078.507173558
"924",-4078.63085963825
"925",-4090.79442601181
"926",-4086.20513330539
"927",-4080.77758245124
"928",-4082.44045016398
"929",-4092.24210386963
"930",-4098.08071871126
"931",-4088.14319450865
"932",-4085.77195171718
"933",-4076.89176290981
"934",-4087.33754854943
"935",-4080.0266490148
"936",-4097.36995675799
"937",-4088.98194814282
"938",-4083.75906063698
"939",-4082.22691514006
"940",-4090.81452665111
"941",-4082.7101554422
"942",-4089.9921359834
"943",-4080.17551953841
"944",-4084.96085278334
"945",-4086.78332248791
"946",-4083.66748465878
"947",-4082.81333568929
"948",-4089.5341145158
"949",-4079.39496674795
"950",-4090.39341426167
"951",-4080.08422553724
"952",-4095.72662039702
"953",-4083.18811183582
"954",-4084.91419936358
"955",-4084.13302161015
"956",-4098.44208959905
"957",-4090.90183732213
"958",-4084.76216131367
"959",-4088.13334979362
